run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
766,.0087328,-.0090832,-.0086838,-.0024984,-.0090169,-.0124801,-.0059644,.0025978,.0037702,.009684,.0068389,.0057061,-.0003528,-.0000745,.0004111,.0002855,.0002717,.0002239,.0000575,-.0002289,-.0002807,-.0000724,-.0001492,-.0001127,-.0043232,-.0060738,-.0000423,.000021
767,.0035283,.0046856,-.0096191,.0012338,-.0106164,-.0283798,-.0082943,-.0070416,.0011375,-.0161823,.0068845,.0138089,-.0001563,-.0003689,.0004535,.0001297,.0003581,.0006395,.000198,-.0000458,-.0000562,.0006288,-.0001559,-.0004172,-.0169794,-.0318754,.0006412,.0005661
768,.0166204,.0016477,-.0056496,.0251577,-.0050645,-.0497535,-.0012347,.0418542,.0056432,-.0271337,.0025068,.0015649,-.0007427,-.0002826,.000138,-.0003159,.0002156,.000899,-.0001192,-.0009808,-.0001941,.0006805,-.0000251,-.0000787,.0128216,-.0066627,-.0007274,-.0000785
769,.0084887,-.0159665,-.0099903,-.0073872,-.0022275,-.0111596,-.0044192,.0035554,.0002182,.0062523,.0035969,-.002187,-.0005301,.0001153,.000363,.0002709,.000065,.0000807,.0001327,-.0002171,.0000429,-.0000465,-.0000889,-.0000869,-.0043333,-.0268927,-.0000153,.0001164
770,.0108212,-.0257035,-.0092416,-.0035167,-.0010201,-.047374,-.0010752,.0030268,.0005402,-.0185673,.0071479,.006192,-.0003937,.000265,.0003846,.0001785,-.0000359,.000964,-.0001169,-.000095,.0000441,.0005097,-.0002327,-.0002159,.0071724,-.0859427,-.0003504,.0016063
771,.00495,.0202664,-.014796,-.0000661,-.0107872,-.0126384,-.0017952,-.0062902,-.0066592,.0013297,.0185143,.0083602,-.000451,-.0006646,.0005346,.0000409,.0003691,.0002281,-.0002146,-.0001135,.0002676,.0000817,-.0006128,-.000228,-.0105733,.0109616,-.0001071,-.0006553
772,.0074287,.0005244,-.0135389,-.0134458,-.0147763,.0095112,-.0020433,.0061068,.001911,.0209927,.0125829,.0095189,-.0004209,-.0003386,.000463,.0004807,.0004056,-.0002578,-.0002106,-.0002329,-.0001168,-.0003497,-.0003913,-.0002343,-.0084359,.0332084,-.000271,-.0009326
773,.0085034,-.0531057,-.0096813,-.0024777,-.0091069,-.049179,-.0046908,.0006887,-.0037904,-.0170595,.0035556,-.0094146,-.0004051,.0009659,.0003185,.0001483,.0003157,.0009829,.0000783,-.0000989,.0001698,.0004478,.0000652,.0002235,-.0152104,-.1305479,.0005424,.0026695
774,.0119706,.0089763,-.0078828,.0012681,-.0037784,-.0237764,-.0056658,-.0110495,.0056186,-.0018603,.0014847,.0011607,-.0004337,-.000358,.0002977,.0001277,.0001078,.0004696,.0001483,.0001135,-.000241,.0001862,.0000118,-.000102,.0017469,-.0252813,-.0001091,.0004369
775,.0094116,.020473,-.0065729,-.0018321,-.008281,-.0084947,-.0001666,.0189438,-.0016262,.0190175,.0048929,.0039922,-.0002731,-.0006195,.0002427,.0001908,.0002952,.000082,-.0000331,-.0005347,.0000447,-.000263,-.0001842,-.0001085,-.0023423,.0520996,.0000922,-.0012529
776,.0131893,-.0182417,-.0097789,.0164795,-.006642,-.0536699,-.0053751,.0080488,.0003093,-.0158733,.0011593,.0010816,-.0006041,.0000462,.0003377,-.0002973,.0002483,.0010717,.0000992,-.0003314,-.0000663,.0005272,.0000855,-.0001819,-.007138,-.062175,.0001003,.0008345
777,.0063235,.0212123,-.0090449,-.0009122,-.0049489,-.023308,-.0094897,-.0094017,-.001258,-.0046708,.0028311,.020129,-.0003457,-.0007125,.0003604,.0001753,.0001108,.0005365,.0003772,.0000535,-.0000503,.0002504,.0000448,-.000566,-.0155868,.0030486,.0004972,-.0002628
778,.0172442,.0411267,-.0072032,.0169694,-.0030867,-.0090533,-.00589,-.00223,.0001464,-.0202267,.0037062,.0110954,-.0007774,-.0010741,.0003938,-.0002264,.0001779,.000215,.0001195,-.0001093,.0001125,.0006278,-.0000215,-.0002679,.004917,.0376815,4.73e-06,-.0008349
779,.0084617,-.0086283,-.0095245,-.0053542,-.0069013,.0172604,-.0032685,.0062963,.0002618,.0037462,.0057218,.0152237,-.00027,-.0002146,.000382,.0002059,.0002503,-.0005299,-.0000371,-.0002854,.0000208,-.0000709,-.0002272,-.0003502,-.005249,.0285441,.0001188,-.0012451
780,.0008082,-.0038464,-.0110003,-.0003206,-.0056794,-.0242424,-.0045095,.0070561,-.0024351,.0134512,.0069936,.0033511,-.0001194,-.0002001,.0004436,.000235,.0001451,.0002854,-.0000201,-.0002197,.0000938,-.0003161,-.0002487,-.000126,-.0158226,-.004551,.0002942,-.0003416
781,.0190756,-.0038319,-.0046358,.007559,-.0020005,-.0264143,-.0009841,.0039976,.0004721,-.0078036,.000036,-.0036945,-.0007651,-.0002036,.0002331,-.0001085,.0000187,.000461,.0000265,-.0002121,-.0000242,.0003278,.0001915,.0001449,.0119632,-.0301878,-.0003195,.0004096
782,.0050979,-.0167086,-.0129233,.0077008,-.011854,-.0522943,-.0040505,.0103849,-.0031553,-.0159082,.0071931,.0080675,-.0003161,.0000762,.0004815,-.0000888,.0003073,.0009198,-.0000232,-.000406,.0000606,.0004829,-.0000676,-.000295,-.0196921,-.0587579,.0004425,.0006891
783,.0125309,.0030445,-.004763,-.0051669,-.000647,-.018427,-.0079508,.0062205,.0067147,.0044181,.0009413,.0050151,-.0006061,-.0002664,.0003203,.000247,-.0000124,.0002872,.0003262,-.0002964,-.0001418,.0000919,.0000418,-.0001181,.0068261,-.0048957,-.000072,-.0000549
784,.0011866,-.0060234,-.0128983,.002314,-.0113512,-.0241746,-.0095921,.0033816,-.0032403,-.00305,.0165857,.0071232,-.0001645,-.000144,.0004285,.00019,.0004105,.0004455,.0001765,-.0001652,.0001958,.0001971,-.0005235,-.0002501,-.0193096,-.0204291,.0005234,.0002732
785,.0084644,.0096457,-.0092741,.0016881,-.0088149,-.0382745,-.0094634,-.004993,-.0031684,-.0082788,.006925,.0107081,-.0002881,-.0004211,.0003821,-.0000258,.0002511,.0006998,.0003181,-.0001584,.0001513,.0002997,-.0002601,-.0004604,-.0153314,-.0295043,.0005543,-.0000662
786,.0170243,-.0127581,-.010737,-.0052802,-.007229,-.0497575,-.004795,.0010344,-.0001277,-.0180545,.0105309,.0119711,-.0006729,-.0000696,.0004162,.000297,.0001882,.0009703,-.0000306,-.0001989,.0000714,.0005027,-.0003318,-.0003868,.0046665,-.0728448,-.0003595,.0011147
787,.0185216,-.002518,-.0097284,-.0081753,-.0068787,-.0125558,-.003485,-.0034128,-.0002634,-.0023292,.0078947,.0054262,-.0007343,-.0003479,.0003772,.0003572,.0002741,.0001692,-.0000428,-.0001153,.0001125,.0002262,-.0002227,-.0000868,.0060608,-.0235649,-.000236,.0002026
788,.0081451,-.0000822,-.0055627,-.0058648,-.0024504,.0102842,-.0016912,-.014279,-.0032233,.0040985,.0004282,-.0040614,-.000512,-.0001674,.0002723,.0003016,.000184,-.0002315,-.0000605,.0001071,.0002296,.0000489,-.0000274,.0000185,-.0043542,-.0099046,.000086,.0000772
789,.0130377,-.0164069,-.0089315,-.0090649,-.0057056,-.0291103,.0034799,-.0010468,.0044667,-.0194615,.0071724,-.0087673,-.0005899,.0001371,.0003864,.0003069,.0001651,.0004597,-.0003043,-.0002143,-.0000608,.0005742,-.0001174,.000084,.0135197,-.0838578,-.0005209,.0013476
790,.0143219,.0082515,-.0086938,.0012861,-.0104005,-.0401935,-.0069985,.0082064,.0027361,-.0178975,.0003615,-.0034053,-.0006245,-.0005453,.0003344,.0001225,.0003931,.0009026,.0000903,-.0003276,-.0002563,.0005825,.000065,-9.06e-06,-.0086733,-.0437523,2.03e-06,.0007256
791,.0106696,-.0010096,-.0128695,-.0002686,-.0063513,-.0269387,-.0017738,.0020735,.0012764,-.0086885,.0089341,.0055924,-.0002298,-.0002505,.0005283,.0001039,.0002177,.0005556,-.0001356,-.0002172,.0000227,.0003274,-.0002714,-.0002235,-.0001145,-.0292396,.0001319,.0002957
792,.0174805,.016446,-.0052986,-.0128162,-.0001765,.0038654,-.0017231,-.0192965,-.0026753,.0015835,.0063571,.0021739,-.0007656,-.0006224,.0002111,.0004091,-.0000186,-.0001131,-.0000122,.000292,.0002227,.0001294,-.0002635,-.0001074,.013964,-.0080439,-.0006262,-.0000124
793,.0055771,-.0002318,-.0131775,-.0000709,-.0101562,-.0268674,-.0012504,.004564,-.0018842,-.0040195,.0112787,.0175523,-.0002268,-.000166,.0004539,.0001179,.0002901,.0004939,-.0002171,-.0001563,.0000824,.0001657,-.0004154,-.0004158,-.0096124,-.0090732,-.0000329,.0000393
794,.0036284,.0151639,-.0112606,-.0145519,-.0103296,-.0005308,-.0034414,-.004413,-.0010099,.0161295,.0083201,.0036645,-.0001483,-.0005457,.0003752,.0003373,.000228,-.0001116,.0000503,-.0001319,.0001566,-.000228,-.0002384,-.0001316,-.0140931,.0154621,.0004233,-.0008115
795,.0044905,-.012522,-.0083324,.0049317,-.0050722,-.04317,-.0055763,.0106321,-.0047445,-.0155409,.0080902,-.0116614,-.0003023,.0001699,.0002747,-.0000671,.0001445,.0007962,.0001179,-.0003998,.0001751,.0003992,-.0002631,.0002238,-.0111446,-.0673304,.0001469,.0011221
796,.0131446,-.0131101,-.008862,.0006005,-.0036234,-.0067099,.0015051,.0269728,.0000842,.001823,.0041293,-.0011784,-.0004842,.0000459,.0003845,.0000454,.000044,-.0000785,-.0000851,-.0008115,.0000526,.0001229,-.0002875,-.0002201,.0063777,.008398,-.0003757,-.0008959
797,.0092896,-.0068199,-.0090665,.0017224,-.0051054,-.0441997,-.0044481,.0069366,.0000824,-.0181543,.0068327,.0110495,-.0004367,-4.64e-06,.0003388,-.0000105,.0001482,.000861,-.0000319,-.0002891,-.0000162,.0005953,-.0003124,-.0004541,-.0024151,-.0494654,-.00031,.000698
798,.008884,-.0074509,-.0057833,-.011079,-.0041489,-.0179685,-.0063735,-.0018519,.0016704,-.0018972,.0040461,.0049459,-.0004319,.0001133,.0002097,.0003543,.0000741,.0003384,.0002046,-.0001178,-.0000373,.0002049,-.000069,-.0001057,-.0017052,-.0353017,-.0000499,.0007875
799,.0081961,-.0200551,-.0122174,.0007076,-.0034412,-.0405166,-.0078688,-.0012637,-.0005675,-.0200732,.0057982,-.0005774,-.0004391,.0002207,.0005913,.0001036,.0002127,.0008234,.000201,-.0000619,.0002054,.0006645,-.0001771,-.0001586,-.0101005,-.0817784,.0005943,.0015917
800,.0051115,-.0209916,-.0128058,-.0026402,-.0071774,-.060996,-.0038276,.0208956,.0007648,-.0308366,.0187348,.0002427,-.0004176,.0003091,.0005109,.0002247,.0001876,.0012119,-.0001125,-.0006283,.0000329,.0007877,-.0005936,-.0000168,.0008003,-.0943262,-.0003923,.0018883
801,.0081629,.0032082,-.0145616,.0116792,-.0104263,-.0304472,-.0076464,.0206127,-.002817,.0000561,.0076069,.0094703,-.0004792,-.0002895,.0005667,-.0000844,.000262,.0005691,.0001386,-.000518,.0001278,-.0000517,-.0000781,-.0003193,-.0196814,.0145794,.0005379,-.0006937
802,.0197867,-.0020815,-.0127787,.0184335,-.007873,-.0171738,-.0011503,.0181765,.0044281,-.0070186,.0019917,.0052035,-.0008427,-.000137,.0006263,-.0003506,.0002485,.000475,-.0000989,-.0006589,-.0000845,.0002942,-.0000323,-.0003327,.0044046,.0155396,-.0001835,-.0007102
803,.0072049,-.011812,-.0057308,-.0088452,-.0040456,-.0282651,-.0046359,-.0026089,.0019929,-.0121794,.0044719,.0022955,-.0002704,-.0000923,.0002696,.0002138,.0001408,.0004362,.0001531,-.0001707,-.0000278,.0006616,-.0002335,-.0001569,-.0007425,-.0614152,.0000319,.0008916
804,.0166126,.0048044,-.0072715,-.0004251,.0025228,-.000217,.0036821,.0182413,.0088022,-.0003078,.0062806,.002641,-.0005212,-.0004113,.0003829,.0002232,-7.86e-06,-.0000441,-.0002378,-.0004989,-.0001283,.0000633,-.0001776,-.0001696,.0306288,.0247368,-.0006899,-.0008375
805,.0054201,.0025039,-.0090922,-.0044829,-.0059565,.002262,-.0062931,-.0009869,-.0003571,.0119328,.0026582,.0056839,-.0003059,-.0003223,.0003573,.0002256,.0001156,.0000105,.0002164,-.0001009,-.0000103,-.0000808,.0000271,-.0001715,-.0136207,.0169127,.0004003,-.0004393
806,.010656,.0103734,-.014033,-.0191188,-.0100509,.003715,-.0035188,-.0213057,-.002733,.0210806,.0056942,.0052297,-.0005324,-.0006109,.0006344,.0005959,.0004038,-.0000793,.0000308,.0004108,.0002123,-.0004518,-.0000722,-3.43e-06,-.0139857,-.0000258,.0006766,-.0001387
807,.0073011,.0016675,-.008624,.0044281,-.0042534,-.0297346,-.0044404,.0105332,.0007418,-.0017675,.0061253,.0048361,-.0003344,-.000341,.0003372,9.09e-06,.00007,.0005578,.000021,-.0003144,-.0000804,.0000514,-.0001984,-.0001975,-.0031496,-.0100372,-.0001849,-.0002345
808,.0073083,.0241923,-.0125515,-.0035406,-.0080227,-.0115486,-.0064687,-.0043808,-.0016247,.0016922,.0129456,.0031505,-.0002959,-.0007122,.0004965,.000225,.0002658,.0002767,.0001866,-.0000652,.0001322,.0001946,-.00042,-.0000631,-.0084137,.009565,.0003652,-.0001442
809,.0134518,.0031069,-.0038439,-.0080627,-.0016553,-.0147858,-.0001233,.0054841,.001438,.0130996,.0049983,.0153754,-.0004086,-.0003378,.0001431,.0002368,.0001301,.0002354,-.000122,-.0001859,8.43e-06,-.0000926,-.000176,-.0002731,.0142657,.0142175,-.000425,-.0004172
810,.0084399,-.0040392,-.0084489,.0020355,-.0066235,-.0369914,-.0080056,.0076465,.0042281,-.0152759,.0051758,.0155138,-.0002291,-.0001625,.0003119,.0001325,.0001405,.0007212,.0001666,-.0003466,-.0002323,.0005094,-.0000492,-.0004525,-.0052341,-.0311107,.0001084,.0004016
811,.0118266,-.0052226,-.0080197,.0097835,-.0090118,-.0259939,-.0097453,.0147215,.0038593,-.0037304,.010976,.0080559,-.0004974,-.0001322,.0003279,-5.60e-06,.0002273,.0005373,.0001988,-.0004352,-.0001523,.0002216,-.0000579,-.0002363,-.0001149,-.002386,.0000466,-.0000504
812,.0013137,-.0083062,-.0085869,.0002698,-.0035315,-.0275603,-.0042938,-.0041569,-.0036173,-.0121531,.0001877,.0013619,-.0002275,-.0000535,.0003715,.0001577,.0001356,.0004589,.0001538,-.0000924,.0000855,.0002302,.000052,3.11e-07,-.0185282,-.0505448,.000571,.0007012
813,.0009616,.0062853,-.0135099,-.0061626,-.0089454,-.0220573,-.0054314,.0006333,.0006592,.0044243,.0140591,.0177798,7.80e-06,-.0002807,.0004852,.0002385,.0002192,.0003305,.0000322,-.000162,-.0000483,.0001826,-.000424,-.0005297,-.0122068,.0009027,.000272,-.0002209
814,.0129685,-.0165071,-.0109866,.0022602,-.0077523,-.0376873,.0048579,.0064212,-.0020576,-.0119685,.0027054,.0086473,-.0004598,-.0000262,.0004242,.0000567,.000272,.0007677,-.0003428,-.0002402,.0001438,.000432,-.0000912,-.0003155,-.0002647,-.0488342,-.0000539,.0006744
815,.0152691,-.0206903,-.0054929,-.0000173,-.004397,-.0294386,-.0024771,.0076426,-.003259,-.0014089,-.0011941,-.0004772,-.0004437,.0003114,.0002591,.0001397,.0001964,.000731,.0001387,-.0002561,.000186,.0003097,.0001591,4.55e-06,-.001551,-.0443897,.0004955,.0012402
816,.0090423,-.0195986,-.0091157,.0050988,-.0053367,-.0196524,-.008171,.0125702,-.0015947,-.014025,.0071029,-.0118727,-.0004383,.0002952,.0002751,-.0000472,.0001069,.000385,.0003508,-.0004352,-.0000507,.0004473,-.0001923,.000259,-.0080729,-.0474796,.0000516,.0009042
817,.0054283,.0149478,-.0127326,-.0088321,-.0131586,-.0048514,-.013892,-.0096497,.0002615,.0146533,.0030372,.0025333,-.0005132,-.0005489,.0004699,.000273,.0003201,-.00004,.0005537,.0001189,-.0001222,-.0001702,.000213,-.0000715,-.0310563,.0088012,.0009213,-.0004386
818,.0078145,-.0285321,-.0103193,-.0077025,-.0067626,-.023734,-.0013878,.0128572,-.000212,-.0097393,.0083853,.0012411,-.0004418,.000342,.0004205,.0003437,.0002705,.0003328,-.0001131,-.0004935,.0001137,.0003542,-.0001322,-.0001538,-.0024819,-.0556096,.0001176,.0007253
819,.0054642,.0130285,-.0098981,-.0094184,.001036,-.0107486,-.0038826,-.0006039,.007334,.0039467,.0005618,.0063893,-.0003747,-.0004185,.0004943,.0002706,-.0001569,.0001988,.0001277,-.000259,-.0003844,.0000371,-4.68e-06,-.0001239,.0006153,.0025936,-.0002987,-.000295
820,.0095659,-.0033056,-.0087137,-.0048849,-.0065107,-.0200063,-.0011783,-.004121,-.0004044,.0099601,.0003535,.0056644,-.0003917,-.0002018,.0003414,.0002655,.0002293,.0004422,-.0000257,-.0000184,.0001007,-.0000494,.0000458,-.0001183,-.0068876,-.0166933,.0002997,.0003197
821,.0128171,.0086761,-.0056046,-.0020447,-.0109761,-.0228289,-.0068909,.0008819,.0051233,.0011905,.0092523,.0184643,-.0005085,-.0004631,.0002068,.000233,.0003804,.0005262,.0001292,-.0001531,-.0002244,.0001819,-.0001798,-.0004362,.0037212,.0043392,-.0001963,-.0001112
822,.0085781,-.0244883,-.0094755,-.0062811,-.0043417,-.0378329,-.0018523,.0020791,.0003002,-.0104559,.006484,.0006888,-.0002923,.0001946,.000341,.0002602,.0001335,.0007404,.000048,-.0001109,.0001143,.0003522,-.0002185,-.0001582,-.0003073,-.0762902,.000126,.0012784
823,.0100703,-.0053294,-.0057939,-.003292,-.0015844,-.0154775,-.0032522,.0012219,.00249,.0054314,.0052141,.0051098,-.0002416,-.0001711,.0002799,.0001844,-3.86e-07,.0003886,.0000534,-.000024,-.000105,.0000525,-.000272,-.0002626,.0071438,-.0123358,-.0002857,.0001677
824,.0088917,.0128445,-.0105086,-.0121908,-.0050403,-.0096736,.0015169,-.0083128,.0010322,.0149766,.0054212,.0112586,-.0005468,-.0005547,.0005014,.0003967,.0001417,.0001654,-.0002399,.0000624,6.70e-06,-.0002286,-.0002339,-.0004454,.0013131,.0089025,-.0003708,-.0006041
825,.0099014,-.0082304,-.0046636,-.0048317,-.000442,-.0279558,-.0042643,-.0063686,.0021264,-.0017619,-.0013202,.0134548,-.0005624,-.0001123,.0001433,.0003178,-.0000368,.0004596,.000106,.0000691,-.0001492,.0001677,.0002812,-.0003792,.0013377,-.0356936,-.0002179,.0005227
826,.0072474,.0070404,-.0120615,-.0074167,.0022713,-.0061489,-.0016146,-.0086867,.0022946,-.0067266,.0049765,.0063685,-.0002802,-.0004111,.0004817,.0003917,-.0000682,.0000877,.0000155,.0000873,-.0000436,.0002996,-.0001242,-.0001706,.0031137,-.01557,-.0000191,.0002846
827,.016739,.0078832,-.0118404,-.0098176,-.012303,.0127057,.0017622,.0051723,.001639,.0138214,.0038556,.0088204,-.0008451,-.0004282,.0004039,.0002701,.0003933,-.0002795,-.0001947,-.0002853,.0000245,-.0001663,.0000701,-.0002192,-.0001475,.0385854,-.000148,-.0011085
828,.007718,.0232506,-.0119835,.0204143,-.0017318,-.0149591,.0003924,.0265705,-.0003234,-.0173643,.0061517,-.0088012,-.0004931,-.0007521,.0005355,-.000173,.000064,.0002061,-.0001597,-.0007185,.0000201,.0003832,-.0001846,.0001111,.0002232,.0291108,-.0002177,-.0009432
829,.0067202,-.0170906,-.0078828,.0030502,-.0087497,-.0441914,-.0135838,.0026647,.0042109,-.0199569,.0095314,.0030532,-.0003106,-7.02e-07,.0001996,.0001383,.0002036,.0008553,.0005069,-.0001539,-.0003494,.0005993,-.000199,-.0002652,-.0097538,-.0724708,.0000511,.0011731
830,.0102355,-.0002271,-.0101228,.0180637,-.0053893,-.0341395,-.0007288,.0243897,-.0003621,-.0088113,.0054367,-.0012645,-.0004556,-.0002091,.000337,-.0002295,.0001215,.0006486,-.0001473,-.0006927,.0000475,.0003482,-.0000384,-.0001465,-.0009309,-.001989,-.0001352,-.000281
831,.0126355,.0108279,-.0059975,-.002574,-.0053049,-.0267604,-.0038196,.0019615,-.0042513,-.002624,.0010241,.0122537,-.0003981,-.000634,.0002282,.0003,.0002109,.000562,.0000547,-.0000679,.0002652,.0001051,.0000312,-.0002318,-.0057137,-.0069153,.0003921,.0000332
832,.0084591,-.0116768,-.0098942,.0010284,-.009878,-.0514265,-.005913,.0083254,-.0027716,-.0166416,.011089,.0126124,-.0003158,-.0000593,.0003696,3.03e-06,.000298,.0009188,.000053,-.0004402,.0001745,.0005971,-.000411,-.0005046,-.0089087,-.0577786,.0001683,.0005148
833,.0066229,.0083387,-.0089105,-.0065335,-.0050744,-.0122407,.0000923,.00468,-.0036372,.0123224,.009272,.016624,-.0002635,-.0003137,.0003142,.0002752,.0001856,.0002457,-.0001099,-.0001856,.0001969,-.0000681,-.000383,-.0004126,-.0016348,.0231909,-.0000597,-.0004592
834,-.0017724,.0078903,-.0177148,-.0050075,-.0120291,.0111572,-.0054116,.0114892,-.0054691,-.0113787,.0132471,-.0018698,-.0000554,-.0003305,.0006767,.000288,.0003439,-.0002884,.0000202,-.0003813,.0001514,.0003589,-.0004404,-.0000249,-.0291499,.0122806,.0006964,-.0003782
835,.0109673,-.0328336,-.0139516,-.005515,-.0113637,-.0118388,-.0049515,.0066248,-.0018836,-.0135116,.0098713,.0004912,-.0004903,.0005741,.000468,.000242,.0003531,.0002377,1.00e-06,-.0003739,.0000336,.0004647,-.0003536,-.0001545,-.0113118,-.056583,.0000119,.0009901
836,.012907,.0126242,-.0078723,.0005469,-.0049702,-.0225629,-.0033547,.0051556,-.001596,.0072932,.0031018,.0169521,-.000585,-.0006486,.0002772,.0001341,.0002266,.0004825,-.0000472,-.0001875,.0000701,-.0000743,-9.70e-06,-.0004181,-.0017846,.0200091,-.0000681,-.000712
837,.0145392,.0188029,-.008659,-.0032938,-.0014334,-.0142801,.0032596,-.0182966,.0045064,-.0016763,-.0032946,.0124088,-.0005653,-.0005994,.0002953,.0001231,.0000336,.0002687,-.0001285,.0002015,-.0001662,.0001535,.0002083,-.0003838,.0089182,-.0063351,-.0003228,-.0002364
838,.0110575,-.0033256,-.0133665,-.0140894,-.0044334,-.0136839,-.0005889,-.0024947,.002378,-.001627,.0099012,.0083247,-.0005075,-.0002877,.0005443,.0005286,.0001033,.0002558,-.0001707,-.0002093,-.0000653,.0001719,-.0002595,-.0001859,.0049479,-.0268959,-.0003556,.0002734
839,.0025135,-.0265398,-.0160421,-.0038718,-.0147423,-.0647938,-.0050547,-.0007504,.0037357,-.0253616,.011041,-.0069835,-.0001087,.0003245,.0005713,.0002675,.0004278,.0013155,-.0000391,-.000156,-.0001299,.0007642,-.0001759,.0000439,-.0185488,-.1283008,.0005455,.0025596
840,.0064201,-.0027804,-.0019471,.00227,-.0008621,-.0417772,-.0012435,.0018485,.0055264,-.0115648,.0053915,.0111823,-.0003828,-.0001582,.0001587,9.55e-06,.0000699,.0006979,.0000887,-.0002586,-.000093,.0004908,-.0001614,-.000372,.0132852,-.0408216,-.0003198,.0004095
841,.0104582,.013199,-.0064243,.0087132,-.0051407,-.0207935,-.0037218,.0158451,.002158,-.007283,.004749,.0175058,-.0003354,-.0004487,.0003379,.0001296,.0002209,.0004585,-.0000151,-.0005193,.0000754,.0004864,-.0001053,-.000475,.0020783,.0271865,.0001785,-.0003684
842,.0045025,.0294237,-.0111179,.029223,-.0057342,-.0590304,-.0052437,.0170343,.0048992,-.0008321,.0054155,-.0003013,-.0002225,-.0006857,.0004883,-.000452,.0000863,.0012142,.0001441,-.0005097,-.0002507,.0000959,-.0001902,-.0000771,-.0072786,.0155173,.0000552,-.0004145
843,.0124056,.0048119,-.0083912,-.0088201,-.0040986,-.0076467,-.0001714,.0056991,.0002881,.0055005,.0026465,.0114548,-.0006752,-.0005021,.0003385,.000405,.0001291,8.25e-07,-.0000579,-.0002782,-5.56e-06,-.0000424,.0000344,-.0003596,.0026789,.0109995,-.0002366,-.0007765
844,.0092557,-.0093399,-.0065211,-.0029228,-.0016247,-.0421777,-.001264,.0006469,-.0031858,-.0099495,.0035861,.011638,-.0004051,-.0000687,.0002227,.0001078,-2.46e-06,.0007198,-.0001006,-.0002894,.0000562,.0003723,-.0000375,-.0004502,.0002462,-.052105,-.0002667,.0003915
845,.0105123,-.0041207,-.006883,-.000267,.0022209,-.039125,-.0049142,.0022615,.0047951,-.0013749,.0009869,.0115941,-.0004268,-.0001017,.0003354,.0002586,-.0001431,.0009246,.0000977,-.0002519,-.0003288,.0002561,.0000318,-.0003529,.0067179,-.031032,-.0004338,.0007328
846,.0143933,.0208329,-.0081437,.0103579,-.0115554,-.0212753,-.0015917,.0027956,.003036,-.0008375,.0059413,.0155337,-.000651,-.0006464,.0004166,-.0000312,.0003263,.0003989,-.0001564,-.0002441,-.0001589,.000225,.0000248,-.0003833,.0020797,.0274073,-.0001986,-.000681
847,.0085349,.0196097,-.0191157,.0049238,-.0110754,-.0152796,-.0056136,.0079035,-.0042353,-.0048629,.0066723,.0078787,-.0003406,-.0006198,.000661,-1.39e-06,.0004381,.0004411,.0001294,-.0002948,.0000222,.000194,-.0002224,-.0001542,-.0248328,.0201733,.0006877,-.0004351
848,.0096869,-.0081165,-.0056389,-.0120009,-.0054885,-.0273609,.002235,.0007533,.0034179,-.0008747,.0073714,.0103223,-.0003683,.0000115,.0002792,.0003792,.0001571,.0006237,-.0002794,-.0001014,-.0000374,.000142,-.0003644,-.0003852,.0115838,-.0372774,-.0006132,.0006697
849,.0057617,-.0128979,-.0123281,-.0081122,-.0102169,-.0387105,-.004193,.0009076,.0040475,-.0084823,.0025899,.0151081,-.0004529,.0001729,.0005061,.0002638,.0002679,.0008046,-.0000599,-.0003044,-.0001279,.0004553,.0000781,-.0004332,-.0143389,-.0521872,.0002114,.000959
850,.0068071,-.0301049,-.0120967,-.003958,-.0132011,-.0643844,-.0028389,.0033947,-.0042241,-.030346,.0162141,-.0054164,-.000264,.0004243,.0003555,.0001437,.000389,.0013334,-.0001081,-.000276,.00017,.0007874,-.0005775,-.0000475,-.0093396,-.130815,-.0000351,.0023654
851,.0188672,-.0055599,-.0121909,-.0133611,-.0091978,-.008152,-.0062864,.0015908,.0006039,.0215385,.007464,.0012031,-.000663,-.0002916,.0005257,.0003826,.0002626,.0001745,.0000583,-.0001959,.0000426,-.0002802,-.0001749,-.0000824,-.0007399,-.0027407,.0000513,-.0002929
